embedding_row	clean_id	original_id	split	label	cluster_id	sequence_length	completed	number_of_windows
1524	seq_d2d42c009e36208f799c0ade952a61b37ba696a42b3b0dd6720f1324a34be675	seq_d2d42c009e36208f799c0ade952a61b37ba696a42b3b0dd6720f1324a34be675	existing_challenge	0	seq_d2d42c009e36208f799c0ade952a61b37ba696a42b3b0dd6720f1324a34be675	125	1	1
1525	seq_78b1c626af5df27793b7323d7db3f735a480ea981a6844a7a06ccd266c88850a	seq_78b1c626af5df27793b7323d7db3f735a480ea981a6844a7a06ccd266c88850a	existing_challenge	0	seq_78b1c626af5df27793b7323d7db3f735a480ea981a6844a7a06ccd266c88850a	127	1	1
1526	seq_b4b49ff033d870787171d72a52abb61964733d7a17828b79e3f0b22fb1066227	seq_b4b49ff033d870787171d72a52abb61964733d7a17828b79e3f0b22fb1066227	existing_challenge	0	seq_b4b49ff033d870787171d72a52abb61964733d7a17828b79e3f0b22fb1066227	122	1	1
1527	seq_0cfc037c36fb0aa25bc63531e1c220f446d036787e70eec4e30245b995af3f1a	seq_0cfc037c36fb0aa25bc63531e1c220f446d036787e70eec4e30245b995af3f1a	existing_challenge	0	seq_0cfc037c36fb0aa25bc63531e1c220f446d036787e70eec4e30245b995af3f1a	119	1	1
1528	seq_d0e1bb4ecd2fe454011c6b3fb1d5f57a74c5aac5cb7e5ad92325e3c8066d22fa	seq_d0e1bb4ecd2fe454011c6b3fb1d5f57a74c5aac5cb7e5ad92325e3c8066d22fa	existing_challenge	0	seq_d0e1bb4ecd2fe454011c6b3fb1d5f57a74c5aac5cb7e5ad92325e3c8066d22fa	119	1	1
1529	seq_0f8d0df391daf5092c7501fb169d9795b5a5910afd37971aaaa55cf19d469141	seq_0f8d0df391daf5092c7501fb169d9795b5a5910afd37971aaaa55cf19d469141	existing_challenge	0	seq_0f8d0df391daf5092c7501fb169d9795b5a5910afd37971aaaa55cf19d469141	115	1	1
1530	seq_5a39c43453c494b8587f139c0f23bff2b32e0d6670bdd2e4dc95bfe9eb73e34c	seq_5a39c43453c494b8587f139c0f23bff2b32e0d6670bdd2e4dc95bfe9eb73e34c	existing_challenge	0	seq_5a39c43453c494b8587f139c0f23bff2b32e0d6670bdd2e4dc95bfe9eb73e34c	103	1	1
1531	seq_299b26a36a85749de2cac52895f5176a980dbcb2f57ee502553b0e6ab67c072b	seq_299b26a36a85749de2cac52895f5176a980dbcb2f57ee502553b0e6ab67c072b	existing_challenge	0	seq_299b26a36a85749de2cac52895f5176a980dbcb2f57ee502553b0e6ab67c072b	98	1	1
1532	seq_7cb3c2e0603a6f2eef4e8f7f1ceee3ddf1645474f1f73fe2ed0bbec64c871d6a	seq_7cb3c2e0603a6f2eef4e8f7f1ceee3ddf1645474f1f73fe2ed0bbec64c871d6a	existing_challenge	0	seq_7cb3c2e0603a6f2eef4e8f7f1ceee3ddf1645474f1f73fe2ed0bbec64c871d6a	95	1	1
1533	seq_f6fafb9d7575f2c4fd4c542e004ba33f883c79edb8aa40508313afaf8af76c0d	seq_f6fafb9d7575f2c4fd4c542e004ba33f883c79edb8aa40508313afaf8af76c0d	existing_challenge	0	seq_f6fafb9d7575f2c4fd4c542e004ba33f883c79edb8aa40508313afaf8af76c0d	91	1	1
1534	seq_4289f8c288cfc5814e34d8dcc77f6c14d05c39c11010321c5d1762e2920f3e2f	seq_4289f8c288cfc5814e34d8dcc77f6c14d05c39c11010321c5d1762e2920f3e2f	existing_challenge	0	seq_4289f8c288cfc5814e34d8dcc77f6c14d05c39c11010321c5d1762e2920f3e2f	89	1	1
1535	seq_0f9baadcb8a1d324c2bf99d4678b4e7074d4024f2f4e1f403c26d9247876b340	seq_0f9baadcb8a1d324c2bf99d4678b4e7074d4024f2f4e1f403c26d9247876b340	existing_challenge	0	seq_0f9baadcb8a1d324c2bf99d4678b4e7074d4024f2f4e1f403c26d9247876b340	89	1	1
1536	seq_26468ae1fd3924def33a458eca80fd1a440fe3e19a260eae8ecb4da2456af2d1	seq_26468ae1fd3924def33a458eca80fd1a440fe3e19a260eae8ecb4da2456af2d1	existing_challenge	0	seq_26468ae1fd3924def33a458eca80fd1a440fe3e19a260eae8ecb4da2456af2d1	84	1	1
1537	seq_85687008c9396022d27c3269e17c25420107f26b2731257f0473b8ad917b2ca2	seq_85687008c9396022d27c3269e17c25420107f26b2731257f0473b8ad917b2ca2	existing_challenge	0	seq_85687008c9396022d27c3269e17c25420107f26b2731257f0473b8ad917b2ca2	72	1	1
1538	seq_aaf079565f7d9a04e8f68717a44dfb908664f97ea0b768d34ada8d1effce242e	seq_aaf079565f7d9a04e8f68717a44dfb908664f97ea0b768d34ada8d1effce242e	existing_challenge	0	seq_aaf079565f7d9a04e8f68717a44dfb908664f97ea0b768d34ada8d1effce242e	65	1	1
1539	seq_dbfb0b00c153c1f5960caa2101c25d0ccd0b68aa12279fd0d06c0c3cbed5ba60	seq_dbfb0b00c153c1f5960caa2101c25d0ccd0b68aa12279fd0d06c0c3cbed5ba60	existing_challenge	0	seq_dbfb0b00c153c1f5960caa2101c25d0ccd0b68aa12279fd0d06c0c3cbed5ba60	63	1	1
1540	seq_dd8f53e77277500396b0cbe4009535fbe68d0d74c2cdbca15393de94cb802f57	seq_dd8f53e77277500396b0cbe4009535fbe68d0d74c2cdbca15393de94cb802f57	existing_challenge	0	seq_dd8f53e77277500396b0cbe4009535fbe68d0d74c2cdbca15393de94cb802f57	60	1	1
1541	seq_d2bb765cf6b2e85279e1f774b51f143bef624a6be31fcccc861179fc5247b922	seq_d2bb765cf6b2e85279e1f774b51f143bef624a6be31fcccc861179fc5247b922	existing_challenge	0	seq_d2bb765cf6b2e85279e1f774b51f143bef624a6be31fcccc861179fc5247b922	1287	1	1
1542	seq_8961721e0f049e92ef11f3ba1a93dc974a47da35a82f0f9fc968da099094b74c	seq_8961721e0f049e92ef11f3ba1a93dc974a47da35a82f0f9fc968da099094b74c	existing_challenge	0	seq_8961721e0f049e92ef11f3ba1a93dc974a47da35a82f0f9fc968da099094b74c	830	1	1
1543	seq_bd851427aadff39a26ccdc649fbfe04055c781f57b1a6a5cdcef2fabd24130c5	seq_bd851427aadff39a26ccdc649fbfe04055c781f57b1a6a5cdcef2fabd24130c5	existing_challenge	0	seq_bd851427aadff39a26ccdc649fbfe04055c781f57b1a6a5cdcef2fabd24130c5	754	1	1
1544	seq_29e783092c1e7f007553fa1d693609b6050133ef4afda255bf66086a0c9d86c3	seq_29e783092c1e7f007553fa1d693609b6050133ef4afda255bf66086a0c9d86c3	existing_challenge	0	seq_29e783092c1e7f007553fa1d693609b6050133ef4afda255bf66086a0c9d86c3	712	1	1
1545	seq_80f3c7482d45e1da390d82712dc83776aced9d3ba52feaf62c3a11908a22bc28	seq_80f3c7482d45e1da390d82712dc83776aced9d3ba52feaf62c3a11908a22bc28	existing_challenge	0	seq_80f3c7482d45e1da390d82712dc83776aced9d3ba52feaf62c3a11908a22bc28	713	1	1
1546	seq_bb91e063c007c4ec5f18a7a091bf97a158c6b2229bdb0746f512026d471b6e36	seq_bb91e063c007c4ec5f18a7a091bf97a158c6b2229bdb0746f512026d471b6e36	existing_challenge	0	seq_bb91e063c007c4ec5f18a7a091bf97a158c6b2229bdb0746f512026d471b6e36	706	1	1
1547	seq_30a71407be2e34039432f716bdc7a0631bf0873b5d4ce72718dde70417f20242	seq_30a71407be2e34039432f716bdc7a0631bf0873b5d4ce72718dde70417f20242	existing_challenge	0	seq_30a71407be2e34039432f716bdc7a0631bf0873b5d4ce72718dde70417f20242	690	1	1
1548	seq_b4d134e85ed3f3e5cf34c304a2c023a3f496405402aba784e3b6410cbf521fa4	seq_b4d134e85ed3f3e5cf34c304a2c023a3f496405402aba784e3b6410cbf521fa4	existing_challenge	0	seq_b4d134e85ed3f3e5cf34c304a2c023a3f496405402aba784e3b6410cbf521fa4	667	1	1
1549	seq_1d153face0008e5fa33edc4e7d131755ffd2cc3643e3b9ddbdd7053b7ac42e06	seq_1d153face0008e5fa33edc4e7d131755ffd2cc3643e3b9ddbdd7053b7ac42e06	existing_challenge	0	seq_1d153face0008e5fa33edc4e7d131755ffd2cc3643e3b9ddbdd7053b7ac42e06	633	1	1
1550	seq_1a6f44743b18061bb956e33a30802b752dbda685a6dc22146ca233e5a5728674	seq_1a6f44743b18061bb956e33a30802b752dbda685a6dc22146ca233e5a5728674	existing_challenge	0	seq_1a6f44743b18061bb956e33a30802b752dbda685a6dc22146ca233e5a5728674	629	1	1
1551	seq_119dc5711171efc8493c520008fe2057927f7703a20e30f0cf0763196b8dc9db	seq_119dc5711171efc8493c520008fe2057927f7703a20e30f0cf0763196b8dc9db	existing_challenge	0	seq_119dc5711171efc8493c520008fe2057927f7703a20e30f0cf0763196b8dc9db	565	1	1
1552	seq_b6132e514b2ed4da2816765d0bd12147f364587b2c4f7640e8c3bc400cbfcace	seq_b6132e514b2ed4da2816765d0bd12147f364587b2c4f7640e8c3bc400cbfcace	existing_challenge	0	seq_b6132e514b2ed4da2816765d0bd12147f364587b2c4f7640e8c3bc400cbfcace	591	1	1
1553	seq_4319ca4ccb8d43c4a1514d9b8ea713d92ac6c054bb1095b6817d7c494ac2cb3e	seq_4319ca4ccb8d43c4a1514d9b8ea713d92ac6c054bb1095b6817d7c494ac2cb3e	existing_challenge	0	seq_4319ca4ccb8d43c4a1514d9b8ea713d92ac6c054bb1095b6817d7c494ac2cb3e	570	1	1
1554	seq_4df99edc5b647e6398b514909f169baa3255fbc7b6dd351fa3eb7a41bfcffa49	seq_4df99edc5b647e6398b514909f169baa3255fbc7b6dd351fa3eb7a41bfcffa49	existing_challenge	0	seq_4df99edc5b647e6398b514909f169baa3255fbc7b6dd351fa3eb7a41bfcffa49	547	1	1
1555	seq_a359a460fb4146d71b0068a617f610e2b1cdf2951115e78c73ef205394570c92	seq_a359a460fb4146d71b0068a617f610e2b1cdf2951115e78c73ef205394570c92	existing_challenge	0	seq_a359a460fb4146d71b0068a617f610e2b1cdf2951115e78c73ef205394570c92	562	1	1
1556	seq_a5c48b53281d24efdd8dd646e73e0da32544e19fcc3efe1226719c1e475187a6	seq_a5c48b53281d24efdd8dd646e73e0da32544e19fcc3efe1226719c1e475187a6	existing_challenge	0	seq_a5c48b53281d24efdd8dd646e73e0da32544e19fcc3efe1226719c1e475187a6	551	1	1
1557	seq_3c51940c155f4d1809f068786977a4c5315983a105a8124d06a4e02fa1a247ce	seq_3c51940c155f4d1809f068786977a4c5315983a105a8124d06a4e02fa1a247ce	existing_challenge	0	seq_3c51940c155f4d1809f068786977a4c5315983a105a8124d06a4e02fa1a247ce	526	1	1
1558	seq_200786495c4e979bc7a846edefe20dae01731cb5f2458c634031d7cedbae55fe	seq_200786495c4e979bc7a846edefe20dae01731cb5f2458c634031d7cedbae55fe	existing_challenge	0	seq_200786495c4e979bc7a846edefe20dae01731cb5f2458c634031d7cedbae55fe	516	1	1
1559	seq_a94360f3196659799f7e67cb5bb2d72cc1c26d07e56738536f0170a5cf4c0b6c	seq_a94360f3196659799f7e67cb5bb2d72cc1c26d07e56738536f0170a5cf4c0b6c	existing_challenge	0	seq_a94360f3196659799f7e67cb5bb2d72cc1c26d07e56738536f0170a5cf4c0b6c	508	1	1
1560	seq_b4e8e5d58b39d86f83131cd9b69186926f5ad8b7865d13fcc70add2bfcf420b7	seq_b4e8e5d58b39d86f83131cd9b69186926f5ad8b7865d13fcc70add2bfcf420b7	existing_challenge	0	seq_b4e8e5d58b39d86f83131cd9b69186926f5ad8b7865d13fcc70add2bfcf420b7	488	1	1
1561	seq_0e26ec8b12bab7192bb2cb0ea202473b813aa9cd5c761692666778e450c76eaa	seq_0e26ec8b12bab7192bb2cb0ea202473b813aa9cd5c761692666778e450c76eaa	existing_challenge	0	seq_0e26ec8b12bab7192bb2cb0ea202473b813aa9cd5c761692666778e450c76eaa	500	1	1
1562	seq_3f5c0f006995f8c8eb0e97c6a4bd4d28d661dbd9ac58a034fd062cae8b167b61	seq_3f5c0f006995f8c8eb0e97c6a4bd4d28d661dbd9ac58a034fd062cae8b167b61	existing_challenge	0	seq_3f5c0f006995f8c8eb0e97c6a4bd4d28d661dbd9ac58a034fd062cae8b167b61	490	1	1
1563	seq_e9f44b8fca5b88fa51ad8fe4a33cb9771d2536799bde796a164e87549bcd06a4	seq_e9f44b8fca5b88fa51ad8fe4a33cb9771d2536799bde796a164e87549bcd06a4	existing_challenge	0	seq_e9f44b8fca5b88fa51ad8fe4a33cb9771d2536799bde796a164e87549bcd06a4	461	1	1
1564	seq_69d5fab69c166375b129709c3999df42347e0593f48d5022cff0e95cb84c682a	seq_69d5fab69c166375b129709c3999df42347e0593f48d5022cff0e95cb84c682a	existing_challenge	0	seq_69d5fab69c166375b129709c3999df42347e0593f48d5022cff0e95cb84c682a	460	1	1
1565	seq_0387d89c18478f96990a03e0113c33494d32ef7601304c168d8f3bd21ed6746a	seq_0387d89c18478f96990a03e0113c33494d32ef7601304c168d8f3bd21ed6746a	existing_challenge	0	seq_0387d89c18478f96990a03e0113c33494d32ef7601304c168d8f3bd21ed6746a	432	1	1
1566	seq_cdbcb18a38ff124e0e6e4f5fcab417259ae4953081bad5c53568c4370b2240f2	seq_cdbcb18a38ff124e0e6e4f5fcab417259ae4953081bad5c53568c4370b2240f2	existing_challenge	0	seq_cdbcb18a38ff124e0e6e4f5fcab417259ae4953081bad5c53568c4370b2240f2	439	1	1
1567	seq_e3e1c400ea4b29858e6afe07b83b87b810c314e49e3c617b9e33b83f277126ea	seq_e3e1c400ea4b29858e6afe07b83b87b810c314e49e3c617b9e33b83f277126ea	existing_challenge	0	seq_e3e1c400ea4b29858e6afe07b83b87b810c314e49e3c617b9e33b83f277126ea	438	1	1
1568	seq_e3b560b3496f16a987e8186b55fb9af8c6c61cb222061bd989d50f574588a1a0	seq_e3b560b3496f16a987e8186b55fb9af8c6c61cb222061bd989d50f574588a1a0	existing_challenge	0	seq_e3b560b3496f16a987e8186b55fb9af8c6c61cb222061bd989d50f574588a1a0	429	1	1
1569	seq_c87d1d61ff0c183ad4d20ab04e339f6ca26787222dbbc5340c1d2a5ce08eea09	seq_c87d1d61ff0c183ad4d20ab04e339f6ca26787222dbbc5340c1d2a5ce08eea09	existing_challenge	0	seq_c87d1d61ff0c183ad4d20ab04e339f6ca26787222dbbc5340c1d2a5ce08eea09	436	1	1
1570	seq_3194248d8be2533f8d73f876bfc1e46f635c2e6a3f8690b2747ecf0845b0a322	seq_3194248d8be2533f8d73f876bfc1e46f635c2e6a3f8690b2747ecf0845b0a322	existing_challenge	0	seq_3194248d8be2533f8d73f876bfc1e46f635c2e6a3f8690b2747ecf0845b0a322	430	1	1
1571	seq_65d41211ff41b0ddf8b36efb26655e4334907486db6967893facb515f4fc0fbc	seq_65d41211ff41b0ddf8b36efb26655e4334907486db6967893facb515f4fc0fbc	existing_challenge	0	seq_65d41211ff41b0ddf8b36efb26655e4334907486db6967893facb515f4fc0fbc	412	1	1
1572	seq_f024d2c6903c9cb08a94f9aed69ca084b507704226bc8c69f03923ae02f84c41	seq_f024d2c6903c9cb08a94f9aed69ca084b507704226bc8c69f03923ae02f84c41	existing_challenge	0	seq_f024d2c6903c9cb08a94f9aed69ca084b507704226bc8c69f03923ae02f84c41	412	1	1
1573	seq_1fc987132f5ecfa3e14e6609987b3882faef6c9ab64ba0ce14e1d7681fae150b	seq_1fc987132f5ecfa3e14e6609987b3882faef6c9ab64ba0ce14e1d7681fae150b	existing_challenge	0	seq_1fc987132f5ecfa3e14e6609987b3882faef6c9ab64ba0ce14e1d7681fae150b	404	1	1
1574	seq_46528989f14588e12294249293c53939b1fdb18f76fa82d42b3b1cddacb41216	seq_46528989f14588e12294249293c53939b1fdb18f76fa82d42b3b1cddacb41216	existing_challenge	0	seq_46528989f14588e12294249293c53939b1fdb18f76fa82d42b3b1cddacb41216	386	1	1
1575	seq_47a0ceb07ee6353a2ae7689c1f04ca0b5e3458031a28f96eee99c14d11db82b8	seq_47a0ceb07ee6353a2ae7689c1f04ca0b5e3458031a28f96eee99c14d11db82b8	existing_challenge	0	seq_47a0ceb07ee6353a2ae7689c1f04ca0b5e3458031a28f96eee99c14d11db82b8	398	1	1
1576	seq_ea63e6afd530f12eef68434e4550c68baf74a6f70432b952587a62076523157f	seq_ea63e6afd530f12eef68434e4550c68baf74a6f70432b952587a62076523157f	existing_challenge	0	seq_ea63e6afd530f12eef68434e4550c68baf74a6f70432b952587a62076523157f	396	1	1
1577	seq_1992df7fc3c59277f95ad927f7bf0d56e79a17f6c3ca0f4a0e5435574a94502a	seq_1992df7fc3c59277f95ad927f7bf0d56e79a17f6c3ca0f4a0e5435574a94502a	existing_challenge	0	seq_1992df7fc3c59277f95ad927f7bf0d56e79a17f6c3ca0f4a0e5435574a94502a	392	1	1
1578	seq_f4091732464572b242fdab8f0074899d2481b28b76d70477b6820f998e3076ba	seq_f4091732464572b242fdab8f0074899d2481b28b76d70477b6820f998e3076ba	existing_challenge	0	seq_f4091732464572b242fdab8f0074899d2481b28b76d70477b6820f998e3076ba	388	1	1
1579	seq_3cf3c00a60511e7832d32bf87b6bfb28fdb3737f10c997e9b74fb8941380027a	seq_3cf3c00a60511e7832d32bf87b6bfb28fdb3737f10c997e9b74fb8941380027a	existing_challenge	0	seq_3cf3c00a60511e7832d32bf87b6bfb28fdb3737f10c997e9b74fb8941380027a	385	1	1
1580	seq_fdb3d3e6ec10ac31f4c9212756c3bb65e2911f8e6970a464fcc19d28012d40b6	seq_fdb3d3e6ec10ac31f4c9212756c3bb65e2911f8e6970a464fcc19d28012d40b6	existing_challenge	0	seq_fdb3d3e6ec10ac31f4c9212756c3bb65e2911f8e6970a464fcc19d28012d40b6	383	1	1
1581	seq_ea61cccfe94f3efdbd4c2ef3cb5b353b88c49323b461a82960bb27ea0864136a	seq_ea61cccfe94f3efdbd4c2ef3cb5b353b88c49323b461a82960bb27ea0864136a	existing_challenge	0	seq_ea61cccfe94f3efdbd4c2ef3cb5b353b88c49323b461a82960bb27ea0864136a	370	1	1
1582	seq_84ac4f059a27d4e82597945af752e4c0e693a3277503ba2afa92da6449becd03	seq_84ac4f059a27d4e82597945af752e4c0e693a3277503ba2afa92da6449becd03	existing_challenge	0	seq_84ac4f059a27d4e82597945af752e4c0e693a3277503ba2afa92da6449becd03	369	1	1
1583	seq_e4d604e8c8f2c2a16280db548db1ba394d638ed31532766311d0c28895ef3fa5	seq_e4d604e8c8f2c2a16280db548db1ba394d638ed31532766311d0c28895ef3fa5	existing_challenge	0	seq_e4d604e8c8f2c2a16280db548db1ba394d638ed31532766311d0c28895ef3fa5	365	1	1
1584	seq_4364fe50094ac27a45f5ebb1c89a22388608aae33f0e44eb52eb457fd8e169a6	seq_4364fe50094ac27a45f5ebb1c89a22388608aae33f0e44eb52eb457fd8e169a6	existing_challenge	0	seq_4364fe50094ac27a45f5ebb1c89a22388608aae33f0e44eb52eb457fd8e169a6	361	1	1
1585	seq_a6e69e763a6399093029b513d94ddd57eb89da9c0c69b7e0a3a5b473f2942df7	seq_a6e69e763a6399093029b513d94ddd57eb89da9c0c69b7e0a3a5b473f2942df7	existing_challenge	0	seq_a6e69e763a6399093029b513d94ddd57eb89da9c0c69b7e0a3a5b473f2942df7	357	1	1
1586	seq_14098d1785c10ab098d41d5c3aa401577e0e4a113684f82d56da72c39053d78c	seq_14098d1785c10ab098d41d5c3aa401577e0e4a113684f82d56da72c39053d78c	existing_challenge	0	seq_14098d1785c10ab098d41d5c3aa401577e0e4a113684f82d56da72c39053d78c	354	1	1
1587	seq_1b3f0c3f15da0cf4323d7fe58af409db0ef7ac4de420202b1dc098064859dea7	seq_1b3f0c3f15da0cf4323d7fe58af409db0ef7ac4de420202b1dc098064859dea7	existing_challenge	0	seq_1b3f0c3f15da0cf4323d7fe58af409db0ef7ac4de420202b1dc098064859dea7	344	1	1
1588	seq_5311dfd345dcab5d888141fd069d264c841d7a09437c1a395b5f27e5c13c2fa6	seq_5311dfd345dcab5d888141fd069d264c841d7a09437c1a395b5f27e5c13c2fa6	existing_challenge	0	seq_5311dfd345dcab5d888141fd069d264c841d7a09437c1a395b5f27e5c13c2fa6	348	1	1
1589	seq_a873665e995d590040edcd7acd3b6717ead6a5056d3fcf0d4053b69a12451876	seq_a873665e995d590040edcd7acd3b6717ead6a5056d3fcf0d4053b69a12451876	existing_challenge	0	seq_a873665e995d590040edcd7acd3b6717ead6a5056d3fcf0d4053b69a12451876	334	1	1
1590	seq_4ad049292eb9e50d9c3173da5059ff0cba2676ec7d868b0c4400e07afa48f6d0	seq_4ad049292eb9e50d9c3173da5059ff0cba2676ec7d868b0c4400e07afa48f6d0	existing_challenge	0	seq_4ad049292eb9e50d9c3173da5059ff0cba2676ec7d868b0c4400e07afa48f6d0	344	1	1
1591	seq_f434ebe3f80140c8f226265ce0086667044f06adc199d37b2deb4ef0c083a120	seq_f434ebe3f80140c8f226265ce0086667044f06adc199d37b2deb4ef0c083a120	existing_challenge	0	seq_f434ebe3f80140c8f226265ce0086667044f06adc199d37b2deb4ef0c083a120	344	1	1
1592	seq_82750a54ad0fdf2956e0c8d6c46b7dd2272e2bcc6d9979f03ab87ca8092afe6d	seq_82750a54ad0fdf2956e0c8d6c46b7dd2272e2bcc6d9979f03ab87ca8092afe6d	existing_challenge	0	seq_82750a54ad0fdf2956e0c8d6c46b7dd2272e2bcc6d9979f03ab87ca8092afe6d	339	1	1
1593	seq_c8287f90fd811b495801b51a7aea8072c5dd3c04adc7121527feb06c54d21860	seq_c8287f90fd811b495801b51a7aea8072c5dd3c04adc7121527feb06c54d21860	existing_challenge	0	seq_c8287f90fd811b495801b51a7aea8072c5dd3c04adc7121527feb06c54d21860	336	1	1
1594	seq_4d0d9587f439836407a7cd6d279f7d0812e949d7b0ca691be3ece2b83b99104d	seq_4d0d9587f439836407a7cd6d279f7d0812e949d7b0ca691be3ece2b83b99104d	existing_challenge	0	seq_4d0d9587f439836407a7cd6d279f7d0812e949d7b0ca691be3ece2b83b99104d	336	1	1
1595	seq_b00ae955c34dd13945d8d53ebce9b0160afb875a818e9d036fad14a41de763db	seq_b00ae955c34dd13945d8d53ebce9b0160afb875a818e9d036fad14a41de763db	existing_challenge	0	seq_b00ae955c34dd13945d8d53ebce9b0160afb875a818e9d036fad14a41de763db	328	1	1
1596	seq_cabdef81afeef16ecaf831e2217a1ffbb3662a09e3f434b50f8facc96d2e07e7	seq_cabdef81afeef16ecaf831e2217a1ffbb3662a09e3f434b50f8facc96d2e07e7	existing_challenge	0	seq_cabdef81afeef16ecaf831e2217a1ffbb3662a09e3f434b50f8facc96d2e07e7	322	1	1
1597	seq_ccdf4c42f47d7f42b42c4d83d2bd48eab936c44373fdeb2a63fe0185e0057b5e	seq_ccdf4c42f47d7f42b42c4d83d2bd48eab936c44373fdeb2a63fe0185e0057b5e	existing_challenge	0	seq_ccdf4c42f47d7f42b42c4d83d2bd48eab936c44373fdeb2a63fe0185e0057b5e	308	1	1
1598	seq_609806ba0c4007dff5885a6a3d902fa5e0af07620e9d7f8946b390f385bc3555	seq_609806ba0c4007dff5885a6a3d902fa5e0af07620e9d7f8946b390f385bc3555	existing_challenge	0	seq_609806ba0c4007dff5885a6a3d902fa5e0af07620e9d7f8946b390f385bc3555	302	1	1
1599	seq_3f01c4ccb3c6285cc18c21445d7683f59fd9db4b7688e23c4bfc0dcda9e6d7b1	seq_3f01c4ccb3c6285cc18c21445d7683f59fd9db4b7688e23c4bfc0dcda9e6d7b1	existing_challenge	0	seq_3f01c4ccb3c6285cc18c21445d7683f59fd9db4b7688e23c4bfc0dcda9e6d7b1	297	1	1
1600	seq_36b888243c1f6595dbe1a0ee8210a929010913dd19355b2b5e9a6cbb0eb81a3e	seq_36b888243c1f6595dbe1a0ee8210a929010913dd19355b2b5e9a6cbb0eb81a3e	existing_challenge	0	seq_36b888243c1f6595dbe1a0ee8210a929010913dd19355b2b5e9a6cbb0eb81a3e	295	1	1
1601	seq_a860651d2a51578321b4a8c0f4190d3ee8ec80005786d7e6fcf3b24b13f0b25e	seq_a860651d2a51578321b4a8c0f4190d3ee8ec80005786d7e6fcf3b24b13f0b25e	existing_challenge	0	seq_a860651d2a51578321b4a8c0f4190d3ee8ec80005786d7e6fcf3b24b13f0b25e	276	1	1
1602	seq_d831479c030c117bcb13a5511a2738575533fd8c533008736c83a505e525987a	seq_d831479c030c117bcb13a5511a2738575533fd8c533008736c83a505e525987a	existing_challenge	0	seq_d831479c030c117bcb13a5511a2738575533fd8c533008736c83a505e525987a	276	1	1
1603	seq_fc67a5ff3a12ec7a742a3c8e2a83ddfbcc8bcb649f0207b9454ee509deadd2c3	seq_fc67a5ff3a12ec7a742a3c8e2a83ddfbcc8bcb649f0207b9454ee509deadd2c3	existing_challenge	0	seq_fc67a5ff3a12ec7a742a3c8e2a83ddfbcc8bcb649f0207b9454ee509deadd2c3	284	1	1
1604	seq_956c9c3503dcf5fbd4328d28579aaf4e947fd8f4537f6dfdae926ee66eb78ee6	seq_956c9c3503dcf5fbd4328d28579aaf4e947fd8f4537f6dfdae926ee66eb78ee6	existing_challenge	0	seq_956c9c3503dcf5fbd4328d28579aaf4e947fd8f4537f6dfdae926ee66eb78ee6	282	1	1
1605	seq_3c0b7074bfcdb5f2bdcf0dcc6dcdae53224dc39a0d49c4091135f5182266a24c	seq_3c0b7074bfcdb5f2bdcf0dcc6dcdae53224dc39a0d49c4091135f5182266a24c	existing_challenge	0	seq_3c0b7074bfcdb5f2bdcf0dcc6dcdae53224dc39a0d49c4091135f5182266a24c	272	1	1
1606	seq_e5c65c7b9f0702a260c90dc424ea54f282ad4a313e81f47ac34354d0c2bc2730	seq_e5c65c7b9f0702a260c90dc424ea54f282ad4a313e81f47ac34354d0c2bc2730	existing_challenge	0	seq_e5c65c7b9f0702a260c90dc424ea54f282ad4a313e81f47ac34354d0c2bc2730	270	1	1
1607	seq_6bd8e9ab1f2051393bbd71aea3055c20311fc38e2ee624f2c2804339f5a2c176	seq_6bd8e9ab1f2051393bbd71aea3055c20311fc38e2ee624f2c2804339f5a2c176	existing_challenge	0	seq_6bd8e9ab1f2051393bbd71aea3055c20311fc38e2ee624f2c2804339f5a2c176	256	1	1
1608	seq_bcc57a60ed989c5179de9fd3d4cb0aa21b16ea2437dbc38ad9e700e82bf56c76	seq_bcc57a60ed989c5179de9fd3d4cb0aa21b16ea2437dbc38ad9e700e82bf56c76	existing_challenge	0	seq_bcc57a60ed989c5179de9fd3d4cb0aa21b16ea2437dbc38ad9e700e82bf56c76	268	1	1
1609	seq_a72468ab04c8819efca4cc66c7133997420e20601f644c251c99a09e11b264fd	seq_a72468ab04c8819efca4cc66c7133997420e20601f644c251c99a09e11b264fd	existing_challenge	0	seq_a72468ab04c8819efca4cc66c7133997420e20601f644c251c99a09e11b264fd	265	1	1
1610	seq_a78dbf1045bbf127e846644f7e63a95148b749c665e81dc81fdb498fe57aae81	seq_a78dbf1045bbf127e846644f7e63a95148b749c665e81dc81fdb498fe57aae81	existing_challenge	0	seq_a78dbf1045bbf127e846644f7e63a95148b749c665e81dc81fdb498fe57aae81	259	1	1
1611	seq_bcabaf46aa7605c04246b96ce5c062eab077f6ccb35504d0478f1753dc69ce8c	seq_bcabaf46aa7605c04246b96ce5c062eab077f6ccb35504d0478f1753dc69ce8c	existing_challenge	0	seq_bcabaf46aa7605c04246b96ce5c062eab077f6ccb35504d0478f1753dc69ce8c	258	1	1
1612	seq_4060853e3c268876d5a712033900003e3f518f1cb8327fef2c92a656c60c9ec1	seq_4060853e3c268876d5a712033900003e3f518f1cb8327fef2c92a656c60c9ec1	existing_challenge	0	seq_4060853e3c268876d5a712033900003e3f518f1cb8327fef2c92a656c60c9ec1	257	1	1
